customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST0711,Female,0,No,No,22,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,76.67,1785.74,Yes
CUST0712,Male,0,Yes,Yes,19,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,87.73,1711.5,No
CUST0713,Female,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Mailed check,106.56,459.28,Yes
CUST0714,Female,0,No,Yes,25,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.48,1627.93,Yes
CUST0715,Female,0,Yes,Yes,42,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.71,4166.27,No
CUST0716,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,102.81,140.23,No
CUST0717,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),96.95,1684.95,Yes
CUST0718,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.41,1236.84,No
CUST0719,Female,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),41.88,334.71,Yes
CUST0720,Female,1,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),31.36,43.93,No
CUST0721,Male,0,No,Yes,23,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,69.74,1580.08,No
CUST0722,Female,0,Yes,Yes,57,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,87.56,4986.93,Yes
CUST0723,Male,1,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,68.44,2934.05,No
CUST0724,Male,0,Yes,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,45.11,952.02,Yes
CUST0725,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.11,926.92,Yes
CUST0726,Male,0,Yes,Yes,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.49,521.42,No
CUST0727,Male,0,No,No,25,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),75.58,1809.24,No
CUST0728,Male,1,Yes,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.54,321.38,No
CUST0729,Female,0,Yes,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.66,444.86,Yes
CUST0730,Male,1,No,No,30,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.64,2143.41,Yes
CUST0731,Male,0,Yes,No,20,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,85.04,1826.76,Yes
CUST0732,Male,0,No,Yes,11,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),66.34,778.04,Yes
CUST0733,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,103.79,6290.48,No
CUST0734,Female,0,No,No,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),72.61,47.3,No
CUST0735,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,77.02,703.28,No
CUST0736,Female,1,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,83.11,152.81,Yes
CUST0737,Male,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.5,964.16,No
CUST0738,Male,1,Yes,No,30,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,101.1,3044.16,Yes
CUST0739,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),98.03,875.82,Yes
CUST0740,Male,1,No,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.99,647.88,No
CUST0741,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.73,462.0,No
CUST0742,Female,0,No,No,35,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Electronic check,72.9,2554.42,No
CUST0743,Male,1,No,No,15,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.45,981.25,Yes
CUST0744,Male,0,No,No,13,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,74.81,1074.28,No
CUST0745,Female,0,No,Yes,68,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,60.79,4196.78,No
CUST0746,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,118.75,886.94,No
CUST0747,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),22.56,0.0,No
CUST0748,Male,1,No,No,21,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),73.59,1468.06,No
CUST0749,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,39.49,2865.93,No
CUST0750,Female,0,Yes,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.5,365.1,Yes
CUST0751,Male,0,No,Yes,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.7,65.19,No
CUST0752,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.2,665.91,No
CUST0753,Female,0,No,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,38.76,610.19,No
CUST0754,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,75.2,480.47,Yes
CUST0755,Female,0,No,Yes,26,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),94.29,2495.39,No
CUST0756,Female,0,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.17,6220.61,No
CUST0757,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,61.08,1114.65,No
CUST0758,Male,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.39,620.26,Yes
CUST0759,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),115.47,1304.1,No
CUST0760,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,76.5,189.39,No
CUST0761,Female,0,No,No,53,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),60.1,3271.31,No
CUST0762,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),89.31,1248.65,Yes
CUST0763,Female,0,Yes,Yes,12,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),72.82,787.2,No
CUST0764,Male,0,No,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.19,598.62,No
CUST0765,Male,0,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.83,1035.3,Yes
CUST0766,Male,0,No,No,26,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),77.94,2147.58,No
CUST0767,Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),107.3,4.03,Yes
CUST0768,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),96.82,4053.96,No
CUST0769,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.87,7011.82,No
CUST0770,Male,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.54,2615.6,Yes
CUST0771,Male,1,Yes,Yes,72,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.28,1839.99,No
CUST0772,Male,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),103.41,409.39,Yes
CUST0773,Female,0,No,No,16,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),64.74,1086.55,No
CUST0774,Female,0,No,No,23,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.56,2160.48,Yes
CUST0775,Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.49,834.01,No
CUST0776,Male,0,No,No,12,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,63.15,778.86,Yes
CUST0777,Female,1,Yes,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,62.34,581.62,Yes
CUST0778,Female,0,No,No,3,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,79.09,202.3,Yes
CUST0779,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),98.53,1184.92,No
CUST0780,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Two year,No,Electronic check,70.9,308.54,Yes
CUST0781,Male,0,Yes,Yes,33,Yes,No,DSL,No,No,No,Yes,No,Yes,One year,No,Credit card (automatic),72.2,2368.01,Yes
CUST0782,Female,0,Yes,No,5,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),69.53,349.58,No
CUST0783,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,101.05,0.0,Yes
CUST0784,Female,0,Yes,No,20,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,75.99,1586.61,Yes
CUST0785,Male,0,Yes,Yes,22,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),92.28,2048.29,Yes
CUST0786,Male,0,No,No,51,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),67.99,3567.66,No
CUST0787,Female,0,Yes,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),78.73,1653.26,No
CUST0788,Female,0,Yes,No,10,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,37.42,200.32,Yes
CUST0789,Male,0,Yes,Yes,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,694.16,No
CUST0790,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,90.56,1700.56,No
CUST0791,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,71.32,216.93,Yes
CUST0792,Male,0,Yes,No,20,Yes,No phone service,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),77.21,1337.15,No
CUST0793,Female,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),102.66,6061.02,No
CUST0794,Male,0,Yes,No,12,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,83.73,1056.15,No
CUST0795,Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.82,172.44,Yes
CUST0796,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,60.98,190.42,No
CUST0797,Male,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),90.39,298.86,Yes
CUST0798,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,117.93,1578.04,No
CUST0799,Male,0,Yes,No,22,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),114.78,2484.31,Yes
CUST0800,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,69.72,68.37,Yes
CUST0801,Female,1,No,No,70,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),100.28,7087.77,No
CUST0802,Male,0,Yes,No,35,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.44,2426.89,Yes
CUST0803,Male,0,Yes,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.66,540.32,No
CUST0804,Female,0,No,Yes,44,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),78.56,3633.63,No
CUST0805,Female,1,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.79,145.66,Yes
CUST0806,Female,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,40.42,460.57,No
CUST0807,Male,0,No,Yes,24,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,71.05,1628.81,No
CUST0808,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,32.21,1441.47,Yes
CUST0809,Male,0,Yes,No,38,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,65.85,2534.68,No
CUST0810,Male,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.44,182.46,No
CUST0811,Male,1,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),98.38,7002.15,Yes
CUST0812,Male,0,Yes,No,3,No,No phone service,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,69.81,291.96,No
CUST0813,Female,0,No,Yes,52,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.78,4664.94,Yes
CUST0814,Female,0,No,Yes,72,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,75.26,5554.22,No
CUST0815,Male,0,Yes,No,4,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,36.53,191.36,No
CUST0816,Male,0,Yes,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,70.77,2309.37,Yes
CUST0817,Male,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),83.47,239.23,Yes
CUST0818,Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,91.15,1203.9,No
CUST0819,Male,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),33.41,517.2,No
CUST0820,Male,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),67.49,1480.71,No
CUST0821,Female,0,No,Yes,68,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),96.37,6486.89,Yes
CUST0822,Female,1,No,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),100.12,2753.57,No
CUST0823,Male,0,Yes,No,16,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Bank transfer (automatic),85.14,1409.84,No
CUST0824,Female,1,No,No,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),83.96,3304.06,No
CUST0825,Female,0,No,No,72,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,88.17,6336.37,No
CUST0826,Male,0,No,No,0,Yes,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,64.51,26.53,No
CUST0827,Female,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,8506.37,No
CUST0828,Male,0,No,Yes,2,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),69.26,169.98,No
CUST0829,Female,0,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),107.4,4591.52,Yes
CUST0830,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.6,657.77,Yes
CUST0831,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),30.51,113.98,No
CUST0832,Male,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),30.72,568.42,No
CUST0833,Female,1,No,Yes,25,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),80.09,2049.58,Yes
CUST0834,Male,1,Yes,No,11,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.91,1108.09,Yes
CUST0835,Female,0,Yes,No,1,No,No phone service,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),58.16,0.0,No
CUST0836,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,79.85,1823.86,Yes
CUST0837,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,87.32,5097.41,No
CUST0838,Female,0,Yes,No,12,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,75.74,1037.19,No
CUST0839,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,115.69,698.8,Yes
CUST0840,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.44,314.58,No
CUST0841,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.97,0.0,No
CUST0842,Male,1,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),117.42,5005.3,No
CUST0843,Male,0,Yes,Yes,43,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.62,3237.57,Yes
CUST0844,Male,0,No,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,74.24,1677.03,No
CUST0845,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,66.28,674.26,Yes
CUST0846,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,95.05,3785.49,Yes
CUST0847,Female,0,Yes,Yes,20,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.93,1948.98,Yes
CUST0848,Male,1,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.56,4022.68,Yes
CUST0849,Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.23,724.02,Yes
CUST0850,Male,1,No,Yes,38,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.4,2844.82,Yes
CUST0851,Female,0,No,No,22,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),72.71,1562.33,No
CUST0852,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,105.72,1341.99,Yes
CUST0853,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),95.56,6857.39,No
CUST0854,Male,0,No,Yes,19,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,78.37,1581.27,Yes
CUST0855,Male,1,Yes,Yes,23,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),107.58,2461.4,No
CUST0856,Male,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.59,303.92,No
CUST0857,Male,0,Yes,No,24,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),21.45,668.7,No
CUST0858,Female,0,No,No,21,Yes,No phone service,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Mailed check,78.33,1730.48,No
CUST0859,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.37,220.29,No
CUST0860,Female,1,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Mailed check,95.36,128.04,Yes
CUST0861,Male,0,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,105.96,2523.71,No
CUST0862,Female,0,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),112.3,4051.59,No
CUST0863,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,28.96,619.79,No
CUST0864,Female,0,No,No,6,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,105.65,695.29,Yes
CUST0865,Male,0,Yes,No,27,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,78.79,2091.28,Yes
CUST0866,Male,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),88.43,266.45,No
CUST0867,Female,1,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Electronic check,100.1,1410.59,No
CUST0868,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,66.51,255.42,No
CUST0869,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,27.44,89.57,Yes
CUST0870,Male,1,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.23,462.74,Yes
CUST0871,Female,0,No,No,12,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),105.6,1366.81,No
CUST0872,Female,1,No,Yes,1,Yes,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,83.82,172.71,Yes
CUST0873,Male,0,Yes,No,12,Yes,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,99.86,1233.69,Yes
CUST0874,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,76.91,1367.47,No
CUST0875,Male,1,Yes,No,16,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,No,Electronic check,63.28,1139.62,No
CUST0876,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,104.27,1236.28,No
CUST0877,Female,0,No,Yes,45,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Mailed check,81.68,3564.25,Yes
CUST0878,Male,0,Yes,Yes,3,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,82.09,376.38,No
CUST0879,Male,0,No,No,17,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),62.69,1012.75,No
CUST0880,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,108.53,39.5,No
CUST0881,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),79.8,0.0,Yes
CUST0882,Male,1,No,Yes,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.51,886.84,No
CUST0883,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.59,1629.75,Yes
CUST0884,Female,0,Yes,Yes,52,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),92.32,4725.68,No
CUST0885,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,82.84,1715.62,No
CUST0886,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,70.88,5175.63,No
CUST0887,Female,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.25,0.0,No
CUST0888,Female,1,No,Yes,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,65.1,116.78,Yes
